etX,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,OBJECTID
-77.0355081446552,38.9841549479558,11050572_47037242_47054902,47037242,51.74700165,Alley-47037242 & JONQUIL ST NW & Alley-47054902,10,df997ef12579b6a735bf8ff97f74992c,,3882147
-77.0202833573742,38.9649581712383,11076242_47034862,11076242,705.39001465,RITTENHOUSE ST NW & Alley-47034862,10,74ede14f4566103821c881b820b706ad,,3882148
-77.0215520312705,38.9355590035059,11072342_47046222,11072342,205.87600708,PRINCETON PL NW & Alley-47046222,10,9c6fa0df50c8ee8ef95ce9f7be6923f4,,3882149
-77.0486067904604,38.902651398629,21050893_36005022,36005022,0,Ramp-36005022 & K ST NW Service Rd,10,d9b4db08a307629130365493b8838773,,3882150
-77.0070023598793,38.8297383084999,47020462_47047862_47066372,47066372,54.77500153,Alley-47066372 & Alley-47020462 & Alley-47047862,10,d10a9839d1d6e5d12352327c8a92a524,,3882151
-77.0539796972432,38.896941809718,58020642_58020652_58020682,58020682,0,Driveway-58020682 & Driveway-58020642 & Driveway-58020652,10,a3f228375ea35eb901fa76a88d885258,,3882152
-77.0964000174534,38.9524517434931,11031752_11092692,11031752,0,EARLSTON DR NW & WESTERN AVE NW,11,943a08198d2099ff77611f31559cc15a,,3882153
-77.0347762391297,38.9758223723355,11001502_11027042,11027042,920.17901611,DAHLIA ST NW & 15TH ST NW,10,90f6f97395fe3b10763f17480041e320,,3882154
-77.0724986556681,38.9502093186235,47007692_47041042_47054352,47054352,58.82899857,Alley-47054352 & Alley-47007692 & Alley-47041042,10,e0f0ca278af417e8508cda72321ef7aa,,3882155
-77.0745231780797,38.9630998311874,11025152_11056292,11025152,7558.36523438,CONNECTICUT AVE NW & LIVINGSTON ST NW,13,bf574bdf59b1b3e2dc74b2f2a7027079,6071,3882156
-76.9836560146645,38.8825503480913,13001502_47065302,13001502,805.76000977,15TH ST SE & Alley-47065302,10,de499a24875be61b6435552564cc7a9a,,3882157
-76.9788798311614,38.8484716692787,47085402_47085412_47085422,47085422,0,Alley-47085422 & Alley-47085402 & Alley-47085412,10,5f5626f11d69fcadedc87b0f4be4ab7a,,3882158
-77.0765413195334,38.9470966053577,11010072_47021672,47021672,42.09199905,Alley-47021672 & ALTON PL NW,10,91f9a210de4787db5b95d2ecfb48b55e,,3882159
-77.0337236602029,38.9373527946718,11081772_11081832,11081832,781.69396973,SPRING RD NW & SPRING PL NW,11,e3d31b22ba5125c8af7d71ef8adda6dc,,3882160
-77.0592873006264,38.9649138932901,11054922_11060122,11054922,0,LEGATION ST NW & MCKINLEY ST NW,11,c89225a04428fdd258bec510eece2d2e,,3882161
-77.0011862008441,38.9529715517074,12000302_12042902,12042902,111.20400238,HAMILTON ST NE & 3RD ST NE,,99d129e76014269cbdc84d44aaec6b2e,,3882162
-77.0564419321884,38.9264864610128,11002802_47046142_47062332,47046142,48.53300095,Alley-47046142 & 28TH ST NW & Alley-47062332,10,bee7476e1a18baf34b2ed41b7d3a17a4,,3882163
-76.9250934369873,38.8998990827646,12029642_12044072*1,12029642,1158.30297852,DIVISION AVE NE & HAYES ST NE,12,c121d225b1401f8e143c1eb54758157a,,3882164
-77.074596219959,38.9562687293723,11003802_11041272,11003802,3053.68188477,38TH ST NW & GRAMERCY ST NW,10,5205ea9178dad632116eaa46ca9927a0,,3882165
-76.9965857818429,38.9037358336324,12053492_47080152,12053492,1082.77600098,L ST NE & Alley-47080152,10,d4d9216d96350ff6f165685f20f1a159,,3882166
-76.9822271574186,38.8672741810738,13001602_13084562,13084562,454.18200684,T ST SE & 16TH ST SE,11,c9069b5c7899865308d15c069f502abf,,3882167
-77.0612701218619,38.9643366132028,11003002_47076612,47076612,60.7879982,Alley-47076612 & 30TH ST NW,10,739a9cbba500cd3899c74c21cc5f0191,,3882168
-77.0845680668376,38.9133251115652,11004502_11042512,11004502,292.35299683,45TH ST NW & HADFIELD LN NW,17,835b5c175992a45f28fea178e874871c,,3882169
-77.094344489971,38.9471072756127,11004802_11010072,11004802,1472.42199707,48TH ST NW & ALTON PL NW,11,b930566d3edd6d87ec9fc49f01bb5f2c,,3882170
-77.0035126108216,38.8413396668356,13044852_13059452,13044852,203.34199524,HIGHVIEW PL SE & MARTIN LUTHER KING JR AVE SE,11,e6f9dd89ac12e97348e706d2e667aa94,,3882171
-77.0740697676538,38.9502129729956,47007702_47041042_47069152,47069152,0,Alley-47069152 & Alley-47007702 & Alley-47041042,10,83738bc040902ff631a4c191d5516ece,,3882172
-77.0270387851727,38.9013421254341,11001102_11047772*1,11047772,1355.5949707,I ST NW & 11TH ST NW,13,0dc7bc87f246b4c9a7eb748a4685d468,2106a,3882173
-76.9304754089554,38.9085403060086,12073122_47086662,12073122,772.74401855,QUARLES ST NE & Alley-47086662,10,35af35d1bba69ce36e7a42831098b317,,3882174
-76.97226247231,38.8888191861848,58004482_58008332,58008332,56.89199829,Driveway-58008332 & Driveway-58004482,10,70ceda0a0a7251d186be94e0e4554874,,3882175
-76.9961697528203,38.9007429924181,12000702_47015482,47015482,48.99000168,Alley-47015482 & 7TH ST NE,,bf18647bbb5ec345b1df8db74226a492,,3882176
-76.9931814683604,38.8467658213987,13066012_13071432,13071432,90.02400208,POPLAR ST SE & OAK DR SE,,bfff98bac2a9ac66d69af1a195400ff5,,3882177
-76.958022675939,38.869290917659,13003332_13020732,13020732,95.16100311,CARPENTER ST SE & 33RD PL SE,11,95a9e87460ecaf48cfecf92d792c395c,,3882178
-77.0318336478671,38.9758131211595,11001332_11027042,11027042,665.16998291,DAHLIA ST NW & 13TH PL NW,10,10196536f4bb84b0a5fc14bed7c32f60,,3882179
-77.0251877220099,38.9443272471572,11000902_47011002,47011002,71.68699646,Alley-47011002 & 9TH ST NW,10,0aad8397ad095cc6b8ab8436d381cdcb,,3882180
-77.0759958457817,38.9087452581904,11092292_71075252,11092292,231.28900146,WEST RD NW & REGENTS WALK NW,,bf9273210edad4dae42f2e9bffc6e56f,,3882181
-76.9505918934331,38.9020326584791,12009512A_12010332,12009512A,0,ALBERT IRVIN CASSELL PL NE & ANACOSTIA AVE NE,11,5af5ebfdd8b316d74c2ffd6173964137,,3882182
-77.0145925685137,38.9576674310603,11056812_47034282,11056812,480.31799316,LONGFELLOW ST NW & Alley-47034282,10,11a0ae2392d8996225ef84cbc5c231c1,,3882183
-76.9908399168928,38.9053815758172,12063702_47009912,47009912,0,Alley-47009912 & NEAL ST NE,10,172b5fff6af1f65a69838ae64dc940ec,,3882184
-76.9995136930635,38.881688369619,13000502_47038242,47038242,92.31800079,Alley-47038242 & 5TH ST SE,,63161e60410a5fbc69f90a253ba912b0,,3882185
-76.9762273368711,38.9311469904699,12002002_12051542,12002002,1761.52697754,20TH ST NE & KEARNY ST NE,12,88620b24c93df8d5bae670563f90b099,,3882186
-76.934700256794,38.9019085591701,12004732_47053342,12004732,129.30799866,47TH PL NE & Alley-47053342,10,6a6fcd2f9b21a54088c1210ccc1ef8ad,,3882187
-77.0648931198413,38.9431650576621,11048402_11088922,11048402,0,INTERNATIONAL DR NW & VAN NESS ST NW,11,76769d1db71f017856692532681c6b7f,,3882188
-76.9751876723037,38.9019827273286,12002002_47063402,12002002,861.31799316,20TH ST NE & Alley-47063402,,5863619a2b7b8aeca3f0fb56d2cbae05,,3882189
-77.0117797221564,38.9367374936514,11011202_11059432,11011202,478.10299683,ARNOLD DR NW & MARSHALL DR NW,10,6692d3d8944d95b9484a208c36b7c8c1,,3882190
-77.0247375016274,38.9655485791602,47025062_47037632_47058082,47058082,0,Alley-47058082 & Alley-47025062 & Alley-47037632,10,6943a5fd221ffc1472ebf2c2d09efb82,,3882191
-77.0155843665499,38.9738557739385,11058822_11089832,11058822,100.06900024,MAPLE ST NW & VINE ST NW,10,4b8986d2beac1868f93232b8ae6e675e,,3882192
-77.0787777093626,38.9195376056074,11004002_47043292,11004002,87.16999817,40TH ST NW & Alley-47043292,10,5df897cf76939ba038c5e132d1246218,,3882193
-77.0170108063697,38.8702576990165,14000322_14012092,14000322,198.63000488,3RD AVE SW & B ST SW,0,09a8927a9b47a342acc1a6e2d1c5beb9,,3882194
-77.1032062911666,38.9371366127675,11068182_11068252,11068182,86.125,OVERLOOK LN NW & OVERLOOK RD NW,,0cc326de750069e85499a3664437942f,,3882195
-76.9875148165492,38.8789141098152,47022792_47023742_47062822,47022792,0,Alley-47022792 & Alley-47023742 & Alley-47062822,,1de2ce8582281c919bd52d37aed7bdb4,,3882196
-76.9151043177805,38.8884154208565,13081512_58016912,58016912,0,Driveway-58016912 & SOUTHERN AVE SE,10,042a5c82cdaeb1c9611ac970f13c3163,,3882197
-77.0269715928654,38.9785844097518,47001262_47001272_47056472,47001272,17.72299957,Alley-47001272 & Alley-47056472 & Alley-47001262,10,7bbc264ef15b74a116776dd9443c8de9,,3882198
-77.0416567298402,38.9169924595227,11001802_11087232_11089632,11087232,2438.26806641,U ST NW & 18TH ST NW & VERNON ST NW,13,702278c3d81363d67e1fece44d997e15,1101a,3882199
-76.9836566286543,38.8835430994934,13001502_43031272,13001502,695.55499268,15TH ST SE & DUVALL CT SE,10,4fd0bdeef9bd025a713df88371023ab3,,3882200
-77.0774985306756,38.9203286627487,47041492_47055742_47080732,47080732,0,Alley-47080732 & Alley-47041492 & Alley-47055742,10,e2ebaa84cd74c87db5158c2636a7b6d7,,3882201
-76.9801831200379,38.8845393938061,47014382_47014392_47083482,47014392,21.96899986,Alley-47014392 & Alley-47014382 & Alley-47083482,10,7ab2e4e2aef50557358a2b391eb1eb3f,,3882202
-77.0193234797203,38.8296542119021,14031052_14060012,14060012,1237.59399414,MCGUIRE AVE SW & DUNCAN AVE SW,10,9f88b738c9e5535784e06f63756e214d,,3882203
-77.0429793907893,38.91014972353,11031202_11064222*1,11031202,185.61399841,DUPONT CIR NW & NEW HAMPSHIRE AVE NW,13,47f02b12269a6e599a4da3afc1ac8996,1195e,3882204
-76.9746985964329,38.9396607218539,12079562_47017332_47078482,47078482,149.34500122,Alley-47078482 & SHEPHERD ST NE & Alley-47017332,10,a4e3b3d415733f468cd8cf108a317c3b,,3882205
-77.0434279440861,38.9148399485543,11001902_11084172,11001902,2392.33691406,19TH ST NW & SWANN ST NW,11,98d7b26fa8cf98366d58289b4645a3a1,,3882206
-77.0245002327004,38.9151814254661,47014922_47023512_47070672,47070672,38.25500107,Alley-47070672 & Alley-47014922 & Alley-47023512,10,db93b71d2ebf2e5312483a4f5131c5d3,,3882207
-77.0214344330606,38.9155784849612,11084562_47085852,11084562,985.75402832,T ST NW & Alley-47085852,10,682cfdb96bb2314b1f5faa7c7fd749a2,,3882208
-77.0608489143792,38.8878567759051,14091241_36003272_36003292,36003292,519.36999512,Ramp-36003292 & WASHINGTON BLVD SW & Ramp-36003272,17,b53b99220a260b01d857652b47f880e0,,3882209
-77.0448918772175,38.9072519739216,11002002_11063182,11002002,1575.67004395,20TH ST NW & N ST NW,13,295cd25af47de534ab6ade1a2f81440d,1254,3882210
-76.9984461343976,38.9261595037351,12000602_47020552,47020552,52.87599945,Alley-47020552 & 6TH ST NE,,a9607e9e3b83f2fd366f8d6e01693b06,,3882211
-77.0982116247848,38.9510379628101,11009712_11022552_11092692,11022552,3281.24194336,CHESAPEAKE ST NW & ALLAN RD NW & WESTERN AVE NW,11,1236c9c155a161b985e57cca4f34e70d,,3882212
-77.0234527908538,38.9440790064515,11000802_11092102,11000802,2843.09106445,8TH ST NW & WEBSTER ST NW,12,b759718847456464e98e643a2d1e5730,,3882213
-76.9822157996839,38.8966715254348,12001602_12034382,12034382,1956.95495605,F ST NE & 16TH ST NE,11,0f5f4ba67fbbcc4e19d6fa2d9973d334,,3882214
-77.0222132579881,38.9542437389671,11000702_11048422,11048422,1141.83703613,INGRAHAM ST NW & 7TH ST NW,12,bd5f602d990751b214f66c33f1641a9e,,3882215
-76.9807646257527,38.9234494089342,12001702_12030222,12030222,944.98199463,DOUGLAS ST NE & 17TH ST NE,12,219027732a6580b39288f93221a9ad91,,3882216
-77.0729316425446,38.9590322543198,11049982_47061422,47061422,168.66700745,Alley-47061422 & JENIFER ST NW,10,c51cf4a9cd2b4a2a44a7772c579a8121,,3882217
-77.0425334279823,38.9080806335198,11025152_21025151_21025153,11025152,810.81500244,CONNECTICUT AVE NW & CONNECTICUT AVE NW Service Rd & CONNECTICUT AVE NW Service Rd,10,d54aaa249d3c54872a5d1be88596ee84,,3882218
-77.0143554940825,38.8514687046989,58004022_58008822_58009272,58009272,20.58799934,Driveway-58009272 & Driveway-58004022 & Driveway-58008822,10,09574ba0ef7294e2be504b042200a7cb,,3882219
-77.0044427541077,38.9672526075012,12000522_12031982,12000522,0,5TH AVE NE & EASTERN AVE NE,11,038d8970d3ffeb65dfea72f2594bd36a,,3882220
-76.9949129720235,38.9511789630727,12034772_12081442,12081442,5066.64697266,SOUTH DAKOTA AVE NE & FARADAY PL NE,11,e75e23dce8153aabdadb3090e38b2039,,3882221
-77.0167957378158,38.9632426073332,47031312_47038772_47066902,47066902,120.27600098,Alley-47066902 & Alley-47031312 & Alley-47038772,10,6da459af9b430b44558fabb19169c2da,,3882222
-76.9790503881754,38.9289721135653,12048752_12073712,12073712,936.03100586,QUEENS CHAPEL RD NE & IRVING ST NE,11,96235c5db575e759020a12820b47d446,,3882223
-76.9855061440661,38.8989162336665,12001402_12038612,12001402,1010.86602783,14TH ST NE & G ST NE,,c81f9e9381701b0e5e01860d14ed9f23,,3882224
-76.9812371270554,38.8920158469712,12025352_47032712_58018262,58018262,0,Driveway-58018262 & CONSTITUTION AVE NE & Alley-47032712,10,19f34d3ed4db9805b620e651aa3c4457,,3882225
-77.0142410908731,38.895434287966,15048463_36001402,15048463,4499.88183594,INTERSTATE 395   BN & Ramp-36001402,0,55eb6b120ca0948bdd00bb1be00dcf89,,3882226
-76.9681405648236,38.906324450198,58006252_58008452_58014952,58006252,0,Driveway-58006252 & Driveway-58008452 & Driveway-58014952,10,c7ebda5c1a02a5e436945422dacf40f7,,3882227
-77.0448760086207,38.9140986007132,11002002_11077672,11002002,2254.50805664,20TH ST NW & S ST NW,12,9106ad86489bdd283fb16afa226900e4,,3882228
-77.0090683833646,38.9051113050677,15065322_25065321,25065321,0,NORTH CAPITOL ST NW Service Rd & NORTH CAPITOL ST BN,10,1576d3e419eab1d9b4175a37cae7eaa5,,3882229
-76.9953902147247,38.8497756763369,13069732_13084232,13084232,229.87600708,SYCAMORE DR SE & PECAN ST SE,,e865b0bd31074393b75b26124871962e,,3882230
-77.0035070572271,38.9205179637353,12000202_47023902,47023902,0,Alley-47023902 & 2ND ST NE,10,25d61422cb5b7994a3aacc87768202a0,,3882231
-76.9316683414412,38.90106483178,12004902_47044192_47044202,47044202,0,Alley-47044202 & 49TH ST NE & Alley-47044192,10,f837321059a165159e5c6a3ed230983d,,3882232
-77.0189362091624,38.9513059076414,11051352_47044632,47044632,0,Alley-47044632 & KANSAS AVE NW,10,5bce7cc372ae5548d1aaa84dc0551b51,,3882233
-77.0000318201985,38.9029999278896,47000372_47003862_47003872,47003862,0,Alley-47003862 & Alley-47000372 & Alley-47003872,,133f1b62dce0783dbcec0da8592177a2,,3882234
-77.0826906137209,38.9452773286181,11004202_11091192,11004202,1055.36096191,42ND ST NW & WARREN ST NW,,8ef192403566ee46c2bb56b611003a6b,,3882235
-76.9257008730305,38.8882837865711,13005302_47020522,47020522,135.75300598,Alley-47020522 & 53RD ST SE,10,235b7a7f263bd8a78b1aa979fdb0c50a,,3882236
-77.0393917938526,38.9296962682384,11052322_47032202,11052322,1662.73498535,KENYON ST NW & Alley-47032202,10,c83d5cd4c380f33d11a1f3d3f9af5526,,3882237
-77.0725391447746,38.9596945157063,11025152_11050112,11025152,7143.06982422,CONNECTICUT AVE NW & JOCELYN ST NW,11,ac3f084cb63b65c1a92342a3be03fac8,,3882238
-77.0189388511365,38.9182661558565,11000502_11088462,11000502,2630.67504883,5TH ST NW & V ST NW,12,f3b4a723cfdcb662f5c7776f0939fcc0,,3882239
-77.0425453890334,38.9031989490979,41025362_47049132,41025362,79.35299683,CONSTITUTION CT NW & Alley-47049132,,8d775816dab8c7343e0b2b667008be46,,3882240
-77.0558262830575,38.9052613335423,11057852_61076772,11057852,3942.99511719,M ST NW & ROCK CREEK TRAIL NW,,8d97d836b66b4df0a45721b092d9af43,,3882241
-77.0101521697919,38.8295555834275,14000132_14017482,14017482,102.81300354,BRANDYWINE ST SW & 1ST PL SW,11,21d1cfef0fa3030518b74db8da1112b4,,3882242
-76.9586474916427,38.8900885300903,12031912_12051802,12051802,0,KENILWORTH AVE NE & EAST CAPITOL ST NE,0,412b63cb823ae83b4c3f6f62ae0893d3,,3882243
-77.0393359516739,38.9192867219727,11066972_11067402,11066972,0,OLD MORGAN SCHOOL PL NW & ONTARIO RD NW,10,29ed4f151f444f18e09877eb69132401,,3882244
-76.9756742912141,38.9345738435168,47011342_47044842_47050152,47011342,51.96900177,Alley-47011342 & Alley-47044842 & Alley-47050152,,7cafcfc4b8d1be9d30a55ae426ddbc52,,3882245
-76.9797532969934,38.9281495532239,12043032_47033062,12043032,1452.66796875,HAMLIN ST NE & Alley-47033062,10,218e81e9c4a0a0e22d614ec8fde8f5f3,,3882246
-76.9420529938094,38.8852827028083,47019372_47021802_47038942,47021802,167.18400574,Alley-47021802 & Alley-47019372 & Alley-47038942,10,ed20f06c1de554cac5fab920b771b570,,3882247
-76.9630917462783,38.8704069698878,13003102_13069812,13069812,3998.46801758,PENNSYLVANIA AVE SE & 31ST ST SE,13,eb0d7224dc7b9d373542d65da5ba20eb,4143,3882248
-77.0196731416205,38.8396825423559,14058912_14078722,14058912,137.84700012,MARCH LN SW & SCOTT DR SW,11,9fc947021ce310e8cff8006c0b4f8967,,3882249
-77.0255545442136,38.9679390300067,11085472_47034912_47038802,47034912,0,Alley-47034912 & TEWKESBURY PL NW & Alley-47038802,,fa15bd807350eb3686681cd2d33f6a9f,,3882250
-77.0658032104278,38.9653713691472,47021092_47022992_47084352,47022992,116.52500153,Alley-47022992 & Alley-47021092 & Alley-47084352,,3bfa2ffd28371698826e896eb6ab9f70,,3882251
-76.9785100191394,38.9102443674638,58021302_58021312_58021342,58021302,12.53800011,Driveway-58021302 & Driveway-58021312 & Driveway-58021342,10,dfa64bd6c9add2a7e1d7908eacbe5b31,,3882252
-76.9454677967028,38.8675295219183,13037372_47063232,47063232,42.23500061,Alley-47063232 & FORT DUPONT ST SE,10,8d68b4e5d9c8674eb60a88966f94f447,,3882253
-77.023991387818,38.9020966194376,11000902_11050892_11064672,11050892,1294.84399414,K ST NW & 9TH ST NW & NEW YORK AVE NW,13,a50908df57f90d69ded9626315c7e4dd,2074,3882254
-77.0434317412463,38.9135583669111,11001902_47088932,11001902,2250.07006836,19TH ST NW & Alley-47088932,10,7f2e636da467cd0cffc5db35c291ed6f,,3882255
-77.059487767322,38.9358491431598,47023282_47023292_47027852,47023282,0,Alley-47023282 & Alley-47023292 & Alley-47027852,10,62e52331a662fe8497a9f92aee3742de,,3882256
-77.0317883471209,38.929163336881,47087372_47089422,47089422,57.77299881,Alley-47089422 & Alley-47087372,10,0f49bfc9ae4e3186b508c2a7eba9fb58,,3882257
-77.0299982405094,38.90917361572,11056552_11089442*1,11089442,860.15600586,VERMONT AVE NW & LOGAN CIR NW,14,68c0bbf0f20a047412af1125bd9c8e09,2157h,3882258
-76.9943574150856,38.8820097258108,47012282_47029952_47042772_47074532,47074532,0,Alley-47074532 & Alley-47012282 & Alley-47029952 & Alley-47042772,10,5b73cb5628c8fc4ab023840cd2d98171,,3882259
-77.024664865609,38.9588496867854,47006002_47048202_47062082,47062082,0,Alley-47062082 & Alley-47006002 & Alley-47048202,10,c9b7ac3c5eb5e03501e55b089c9aa797,,3882260
-77.0320985683325,38.9408138521199,11084892_47009482_47050512,47050512,193.94000244,Alley-47050512 & TAYLOR ST NW & Alley-47009482,10,fa2c1b1d8727d798b1d9d05680eae183,,3882261
-77.0691213918899,38.9097174294002,11003502_11090022_58012252,11003502,517.3460083,35TH ST NW & VOLTA PL NW & Driveway-58012252,12,afe455ee656b04eff21018bbda6e9853,,3882262
-77.018931072026,38.9145473908721,11000502_47008562,11000502,2191.05688477,5TH ST NW & Alley-47008562,10,d54238ce2ad6f39d6c373c3b7a0df582,,3882263
-76.9804370914015,38.9055504199709,12060322_47065072,12060322,437.70098877,MEIGS PL NE & Alley-47065072,,c0cf1ee4b893c3f62af2337d4b4b36ff,,3882264
-77.0128564338776,38.8583301864454,14029812_14091702,14091702,150.58999634,WATSON RD SW & DOHERTY DR SW,11,df38d4e2a1a1af9b1fd4b200e6dff6a5,,3882265
-77.0096381133203,38.95911158149,47007292_47026592_47067312,47067312,41.52600098,Alley-47067312 & Alley-47007292 & Alley-47026592,,ff0234b82786dd2d25ac4e5bd369209a,,3882266
-76.929153352756,38.8983540774227,12063252_58019272,58019272,70.33799744,Driveway-58019272 & NANNIE HELEN BURROUGHS AVE NE,10,82651d1db14b824bdbd9e9941a2e28b0,,3882267
-76.9793008004954,38.877521623411,13069812_13081691,13069812,2383.9699707,PENNSYLVANIA AVE SE & SOUTHEAST BLVD SE,10,af4d47ed5cb76ad0bc450897e0cea4df,,3882268
-77.0568546627952,38.967165902657,11061812_11065262,11061812,51.15399933,MORELAND ST NW & NORTHAMPTON ST NW,11,97a839c22b564050247c6ac970344e96,,3882269
-76.9717933070839,38.8879028856292,13002202_13047972*1,13002202,338.7210083,22ND ST SE & INDEPENDENCE AVE SE,10,e2f8ab24ad09aba39f5d36fedc7ada5d,,3882270
-77.0683739186276,38.911715649973,11028862_58020622,58020622,0,Driveway-58020622 & DENT PL NW,10,04156002aa6e6eea97dbad84d1d709e9,,3882271
-77.0452077068635,38.9183930613466,11024632_11094832,11094832,318.29998779,WYOMING AVE NW & COLUMBIA RD NW,11,7f7a7b63ccc98f163dc0e5d3047032fe,,3882272
-77.0779304107571,38.944791178703,11091192_11094052,11091192,700.45599365,WARREN ST NW & WISCONSIN AVE NW,13,3ae0083a4b7e46dcfb0fe597ee733091,6015,3882273
-77.0321106883795,38.9380926590531,47017622_47017632_47028622,47017622,0,Alley-47017622 & Alley-47017632 & Alley-47028622,,3a20e717bbd6b51eedad81145fef86be,,3882274
-76.9831655702568,38.9466217810454,12001602_47025362,12001602,3295.79199219,16TH ST NE & Alley-47025362,10,bbee8fc793b84fade6a12fb1add9a65b,,3882275
